Date;Open;High;Low;Close;Adj Close;Volume
11/02/2013;3.117.500;3.160.000;3.087.500;3.127.500;2.887.371;40830800
12/02/2013;3.100.000;3.142.500;3.095.000;3.107.500;2.868.908;27780400
13/02/2013;3.110.000;3.167.500;3.082.500;3.092.500;2.855.059;85639600
14/02/2013;3.050.000;3.185.000;3.012.500;3.182.500;2.938.149;88209600
15/02/2013;3.175.000;3.197.500;3.112.500;3.182.500;2.938.149;73386000
19/02/2013;3.185.000;3.187.500;3.120.000;3.140.000;2.898.912;43355200
20/02/2013;3.150.000;3.200.000;3.085.000;3.095.000;2.857.367;71301200
21/02/2013;3.090.000;3.125.000;3.065.000;3.072.500;2.836.594;58040800
22/02/2013;3.092.500;3.132.500;3.075.000;3.130.000;2.889.680;37014800
25/02/2013;3.137.500;3.162.500;3.070.000;3.075.000;2.838.902;64444400
26/02/2013;3.062.500;3.110.000;3.052.500;3.092.500;2.872.574;48750400
27/02/2013;3.092.500;3.172.500;3.085.000;3.150.000;2.925.985;47698000
28/02/2013;3.140.000;3.212.500;3.127.500;3.165.000;2.939.918;59139200
01/03/2013;3.142.500;3.187.500;3.115.000;3.177.500;2.951.530;38939600
04/03/2013;3.155.000;3.195.000;3.130.000;3.165.000;2.939.918;35368000
05/03/2013;3.182.500;3.205.000;3.167.500;3.200.000;2.972.430;36616800
06/03/2013;3.220.000;3.250.000;3.182.500;3.197.500;2.970.107;34292800
07/03/2013;3.215.000;3.247.500;3.172.500;3.190.000;2.963.141;31482400
08/03/2013;3.197.500;3.220.000;3.182.500;3.205.000;2.977.074;24646400
11/03/2013;3.172.500;3.187.500;3.147.500;3.175.000;2.949.207;29974800
12/03/2013;3.170.000;3.195.000;3.140.000;3.185.000;2.958.496;31085600
13/03/2013;3.185.000;3.240.000;3.155.000;3.185.000;2.958.496;48584000
14/03/2013;3.205.000;3.215.000;3.167.500;3.187.500;2.960.818;38330400
15/03/2013;3.187.500;3.187.500;3.147.500;3.160.000;2.935.275;35577600
18/03/2013;3.140.000;3.167.500;3.115.000;3.137.500;2.914.374;29831200
19/03/2013;3.140.000;3.155.000;3.095.000;3.117.500;2.895.797;35548000
20/03/2013;3.147.500;3.165.000;3.120.000;3.155.000;2.930.629;34058800
21/03/2013;3.137.500;3.142.500;3.100.000;3.105.000;2.884.185;33903200
22/03/2013;3.115.000;3.132.500;3.102.500;3.120.000;2.898.119;23247600
25/03/2013;3.137.500;3.140.000;3.080.000;3.102.500;2.881.863;36207600
26/03/2013;3.110.000;3.127.500;3.097.500;3.125.000;2.902.762;23254000
27/03/2013;3.112.500;3.180.000;3.105.000;3.162.500;2.937.596;25494400
28/03/2013;3.155.000;3.210.000;3.132.500;3.207.500;2.979.396;34927600
01/04/2013;3.200.000;3.200.000;3.080.000;3.102.500;2.881.863;44282800
02/04/2013;3.105.000;3.112.500;3.050.000;3.070.000;2.851.674;37152400
03/04/2013;3.065.000;3.082.500;3.010.000;3.032.500;2.816.842;35315600
04/04/2013;3.022.500;3.072.500;3.012.500;3.062.500;2.844.708;29467600
05/04/2013;3.017.500;3.115.000;3.010.000;3.115.000;2.893.474;55135200
08/04/2013;3.117.500;3.117.500;3.050.000;3.107.500;2.886.508;32666000
09/04/2013;3.110.000;3.180.000;3.087.500;3.157.500;2.932.952;38058400
10/04/2013;3.160.000;3.212.500;3.152.500;3.207.500;2.979.396;38468800
11/04/2013;3.162.500;3.212.500;3.075.000;3.192.500;2.965.463;96922000
12/04/2013;3.207.500;3.307.500;3.180.000;3.272.500;3.039.774;77054800
15/04/2013;3.262.500;3.272.500;3.185.000;3.205.000;2.977.074;43042000
16/04/2013;3.235.000;3.262.500;3.217.500;3.240.000;3.009.584;46884400
17/04/2013;3.215.000;3.245.000;3.177.500;3.197.500;2.970.107;53294800
18/04/2013;3.205.000;3.225.000;3.135.000;3.135.000;2.912.052;40254800
19/04/2013;3.132.500;3.152.500;3.092.500;3.142.500;2.919.018;30302800
22/04/2013;3.140.000;3.175.000;3.115.000;3.147.500;2.923.662;24556800
23/04/2013;3.175.000;3.262.500;3.170.000;3.230.000;3.000.296;37694800
24/04/2013;3.240.000;3.367.500;3.237.500;3.340.000;3.102.474;55655600
25/04/2013;3.357.500;3.375.000;3.327.500;3.367.500;3.128.018;35322400
26/04/2013;3.362.500;3.367.500;3.335.000;3.352.500;3.114.085;32433200
29/04/2013;3.357.500;3.405.000;3.342.500;3.392.500;3.151.240;26971200
30/04/2013;3.400.000;3.442.500;3.377.500;3.442.500;3.197.684;27671200
01/05/2013;3.442.500;3.465.000;3.400.000;3.412.500;3.169.817;34131600
02/05/2013;3.410.000;3.462.500;3.390.000;3.452.500;3.206.973;32348000
03/05/2013;3.475.000;3.492.500;3.455.000;3.467.500;3.220.906;29386400
06/05/2013;3.467.500;3.487.500;3.437.500;3.457.500;3.211.617;21711600
07/05/2013;3.457.500;3.465.000;3.380.000;3.412.500;3.169.817;44806800
08/05/2013;3.417.500;3.495.000;3.405.000;3.475.000;3.227.873;33403200
09/05/2013;3.412.500;3.492.500;3.407.500;3.477.500;3.230.195;56680000
10/05/2013;3.550.000;3.650.000;3.550.000;3.635.000;3.376.494;86113600
13/05/2013;3.610.000;3.625.000;3.545.000;3.560.000;3.306.828;28981200
14/05/2013;3.602.500;3.642.500;3.567.500;3.612.500;3.355.594;45414000
15/05/2013;3.595.000;3.687.500;3.595.000;3.675.000;3.413.650;31317200
16/05/2013;3.670.000;3.707.500;3.645.000;3.657.500;3.397.395;30836800
17/05/2013;3.675.000;3.742.500;3.647.500;3.717.500;3.453.127;31211600
20/05/2013;3.702.500;3.725.000;3.690.000;3.710.000;3.446.161;23638000
21/05/2013;3.712.500;3.745.000;3.670.000;3.730.000;3.482.338;35778400
22/05/2013;3.745.000;3.745.000;3.585.000;3.600.000;3.360.969;48040400
23/05/2013;3.557.500;3.670.000;3.547.500;3.657.500;3.414.651;39388400
24/05/2013;3.637.500;3.667.500;3.595.000;3.635.000;3.393.644;28330400
28/05/2013;3.662.500;3.672.500;3.597.500;3.632.500;3.391.312;27930000
29/05/2013;3.610.000;3.632.500;3.595.000;3.610.000;3.370.305;33505200
30/05/2013;3.605.000;3.695.000;3.595.000;3.657.500;3.414.651;28450400
31/05/2013;3.637.500;3.690.000;3.617.500;3.617.500;3.377.307;57750800
03/06/2013;3.622.500;3.650.000;3.537.500;3.612.500;3.372.640;44446800
04/06/2013;3.635.000;3.700.000;3.595.000;3.617.500;3.377.307;36367600
05/06/2013;3.612.500;3.640.000;3.530.000;3.540.000;3.304.952;46452000
06/06/2013;3.540.000;3.590.000;3.537.500;3.562.500;3.325.959;34104400
07/06/2013;3.587.500;3.635.000;3.572.500;3.612.500;3.372.640;27458400
10/06/2013;3.602.500;3.632.500;3.582.500;3.610.000;3.370.305;22414800
11/06/2013;3.562.500;3.612.500;3.542.500;3.542.500;3.307.287;29633600
12/06/2013;3.560.000;3.590.000;3.492.500;3.512.500;3.279.279;31258800
13/06/2013;3.500.000;3.610.000;3.497.500;3.592.500;3.353.967;23625600
14/06/2013;3.605.000;3.610.000;3.562.500;3.587.500;3.349.299;23601200
17/06/2013;3.615.000;3.655.000;3.595.000;3.622.500;3.381.975;25533600
18/06/2013;3.640.000;3.680.000;3.570.000;3.600.000;3.360.969;48677200
19/06/2013;3.632.500;3.870.000;3.620.000;3.710.000;3.463.665;115958800
20/06/2013;3.680.000;3.685.000;3.585.000;3.610.000;3.370.305;62869600
21/06/2013;3.630.000;3.642.500;3.545.000;3.605.000;3.365.637;71422800
24/06/2013;3.552.500;3.597.500;3.477.500;3.530.000;3.295.617;58077200
25/06/2013;3.567.500;3.575.000;3.517.500;3.555.000;3.318.957;45736000
26/06/2013;3.595.000;3.600.000;3.520.000;3.535.000;3.300.285;57975200
27/06/2013;3.545.000;3.550.000;3.465.000;3.502.500;3.269.943;80803600
28/06/2013;3.502.500;3.545.000;3.457.500;3.510.000;3.276.945;43153600
01/07/2013;3.535.000;3.542.500;3.502.500;3.525.000;3.290.949;19952400
02/07/2013;3.505.000;3.575.000;3.490.000;3.522.500;3.288.615;25639200
03/07/2013;3.492.500;3.575.000;3.492.500;3.532.500;3.297.951;14038800
05/07/2013;3.542.500;3.567.500;3.520.000;3.560.000;3.323.625;18468400
08/07/2013;3.570.000;3.587.500;3.522.500;3.542.500;3.307.287;26208400
09/07/2013;3.550.000;3.582.500;3.540.000;3.560.000;3.323.625;15736400
10/07/2013;3.560.000;3.617.500;3.550.000;3.607.500;3.367.972;20846800
11/07/2013;3.627.500;3.662.500;3.620.000;3.657.500;3.414.651;23983200
12/07/2013;3.650.000;3.695.000;3.637.500;3.660.000;3.416.985;21636000
15/07/2013;3.667.500;3.667.500;3.595.000;3.652.500;3.409.983;20133200
16/07/2013;3.667.500;3.692.500;3.650.000;3.672.500;3.428.655;16256000
17/07/2013;3.672.500;3.685.000;3.642.500;3.652.500;3.409.983;16610000
18/07/2013;3.647.500;3.660.000;3.590.000;3.637.500;3.395.979;34448800
19/07/2013;3.615.000;3.632.500;3.522.500;3.560.000;3.323.625;48053200
22/07/2013;3.587.500;3.620.000;3.542.500;3.557.500;3.321.290;29238400
23/07/2013;3.602.500;3.602.500;3.535.000;3.552.500;3.316.623;24679200
24/07/2013;3.585.000;3.595.000;3.547.500;3.552.500;3.316.623;28425200
25/07/2013;3.550.000;3.612.500;3.525.000;3.565.000;3.328.293;24332000
26/07/2013;3.522.500;3.572.500;3.522.500;3.550.000;3.314.289;22736000
29/07/2013;3.542.500;3.587.500;3.532.500;3.542.500;3.307.287;17954000
30/07/2013;3.555.000;3.650.000;3.552.500;3.602.500;3.363.302;26607600
31/07/2013;3.585.000;3.645.000;3.582.500;3.610.000;3.370.305;27016000
01/08/2013;3.622.500;3.667.500;3.580.000;3.660.000;3.416.985;27764800
02/08/2013;3.652.500;3.697.500;3.627.500;3.690.000;3.444.994;20962800
05/08/2013;3.680.000;3.720.000;3.660.000;3.707.500;3.461.332;18518800
06/08/2013;3.710.000;3.717.500;3.645.000;3.652.500;3.409.983;20660800
07/08/2013;3.632.500;3.687.500;3.630.000;3.650.000;3.407.649;24438000
08/08/2013;3.670.000;3.692.500;3.627.500;3.675.000;3.430.990;34569600
09/08/2013;3.530.000;3.677.500;3.527.500;3.622.500;3.381.975;90622400
12/08/2013;3.475.000;3.645.000;3.277.500;3.592.500;3.353.967;25756800
13/08/2013;3.597.500;3.620.000;3.575.000;3.605.000;3.365.637;19746800
14/08/2013;3.597.500;3.780.000;3.595.000;3.757.500;3.508.012;82850800
15/08/2013;3.717.500;3.812.500;3.702.500;3.782.500;3.531.352;72361600
16/08/2013;3.775.000;3.850.000;3.767.500;3.797.500;3.545.355;66045600
19/08/2013;3.775.000;3.787.500;3.735.000;3.737.500;3.489.340;39343200
20/08/2013;3.717.500;3.762.500;3.712.500;3.737.500;3.506.933;23419200
21/08/2013;3.715.000;3.762.500;3.705.000;3.720.000;3.490.513;26154000
22/08/2013;3.717.500;3.775.000;3.717.500;3.740.000;3.509.278;12901600
23/08/2013;3.745.000;3.775.000;3.732.500;3.740.000;3.509.278;24512000
26/08/2013;3.742.500;3.757.500;3.732.500;3.747.500;3.516.315;30015200
27/08/2013;3.712.500;3.737.500;3.687.500;3.700.000;3.471.746;27746400
28/08/2013;3.707.500;3.735.000;3.685.000;3.700.000;3.471.746;31882400
29/08/2013;3.687.500;3.727.500;3.677.500;3.692.500;3.464.709;27621600
30/08/2013;3.695.000;3.705.000;3.670.000;3.687.500;3.460.018;37812000
03/09/2013;3.697.500;3.742.500;3.667.500;3.690.000;3.462.363;28468000
04/09/2013;3.690.000;3.747.500;3.685.000;3.725.000;3.495.204;22208000
05/09/2013;3.710.000;3.750.000;3.707.500;3.735.000;3.504.587;17490400
06/09/2013;3.737.500;3.757.500;3.692.500;3.720.000;3.490.513;22675600
09/09/2013;3.750.000;3.782.500;3.740.000;3.782.500;3.549.156;24640800
10/09/2013;3.810.000;3.865.000;3.792.500;3.862.500;3.624.221;29213200
11/09/2013;3.857.500;3.937.500;3.830.000;3.927.500;3.685.212;39616400
12/09/2013;3.907.500;3.975.000;3.907.500;3.925.000;3.682.866;30380800
13/09/2013;3.937.500;3.967.500;3.910.000;3.950.000;3.706.324;15969600
16/09/2013;3.982.500;4.010.000;3.937.500;3.952.500;3.708.669;23141200
17/09/2013;3.967.500;3.997.500;3.950.000;3.965.000;3.720.399;16860800
18/09/2013;3.967.500;4.010.000;3.947.500;4.000.000;3.753.240;26816800
19/09/2013;4.017.500;4.025.000;3.965.000;3.982.500;3.736.819;22757200
20/09/2013;3.992.500;4.017.500;3.940.000;3.947.500;3.703.977;35603600
23/09/2013;3.945.000;3.977.500;3.887.500;3.910.000;3.668.792;27124400
24/09/2013;3.912.500;3.940.000;3.890.000;3.925.000;3.682.866;22973200
25/09/2013;3.917.500;3.960.000;3.900.000;3.930.000;3.687.557;23315600
26/09/2013;3.940.000;3.947.500;3.895.000;3.917.500;3.675.829;14881600
27/09/2013;3.887.500;3.920.000;3.872.500;3.895.000;3.654.717;15192000
30/09/2013;3.855.000;3.917.500;3.832.500;3.890.000;3.650.024;22664000
01/10/2013;3.895.000;3.912.500;3.865.000;3.887.500;3.647.679;22697600
02/10/2013;3.847.500;3.900.000;3.847.500;3.885.000;3.645.334;16203600
03/10/2013;3.887.500;3.922.500;3.827.500;3.845.000;3.607.801;43676800
04/10/2013;3.840.000;3.930.000;3.830.000;3.897.500;3.657.062;24622800
07/10/2013;3.882.500;3.925.000;3.862.500;3.897.500;3.657.062;16995200
08/10/2013;3.887.500;3.942.500;3.835.000;3.865.000;3.626.568;29071200
09/10/2013;3.890.000;3.892.500;3.785.000;3.805.000;3.570.269;27586000
10/10/2013;3.832.500;3.857.500;3.805.000;3.847.500;3.610.147;22348400
11/10/2013;3.787.500;3.835.000;3.775.000;3.815.000;3.579.652;21370400
14/10/2013;3.805.000;3.872.500;3.805.000;3.872.500;3.633.605;16662800
15/10/2013;3.872.500;3.895.000;3.850.000;3.852.500;3.614.839;20882000
16/10/2013;3.875.000;3.915.000;3.870.000;3.900.000;3.659.409;21007200
17/10/2013;3.870.000;3.917.500;3.870.000;3.907.500;3.666.446;21332400
18/10/2013;3.900.000;3.965.000;3.885.000;3.952.500;3.708.669;25506800
21/10/2013;4.000.000;4.002.500;3.950.000;3.962.500;3.718.053;19500800
22/10/2013;3.962.500;3.965.000;3.907.500;3.942.500;3.699.286;17945200
23/10/2013;3.935.000;3.935.000;3.862.500;3.875.000;3.635.951;25221600
24/10/2013;3.885.000;3.910.000;3.840.000;3.847.500;3.610.147;23643600
25/10/2013;3.867.500;3.870.000;3.797.500;3.810.000;3.574.961;33049200
28/10/2013;3.805.000;3.822.500;3.750.000;3.802.500;3.567.923;39402400
29/10/2013;3.797.500;3.815.000;3.762.500;3.807.500;3.572.615;38795200
30/10/2013;3.820.000;3.837.500;3.772.500;3.805.000;3.570.269;20403200
31/10/2013;3.810.000;3.837.500;3.790.000;3.797.500;3.563.232;29336800
01/11/2013;3.817.500;3.832.500;3.787.500;3.815.000;3.579.652;20613600
04/11/2013;3.827.500;3.827.500;3.697.500;3.705.000;3.476.438;41026400
05/11/2013;3.682.500;3.717.500;3.642.500;3.700.000;3.471.746;42236800
06/11/2013;3.700.000;3.727.500;3.662.500;3.725.000;3.495.204;19804400
07/11/2013;3.712.500;3.722.500;3.630.000;3.637.500;3.413.102;55307600
08/11/2013;3.750.000;3.902.500;3.735.000;3.890.000;3.650.024;73453200
11/11/2013;3.875.000;3.932.500;3.867.500;3.922.500;3.680.521;29762400
12/11/2013;3.940.000;3.962.500;3.885.000;3.930.000;3.687.557;31603200
13/11/2013;3.920.000;4.037.500;3.912.500;4.037.500;3.788.425;33279200
14/11/2013;4.025.000;4.080.000;4.022.500;4.055.000;3.804.846;30798000
15/11/2013;4.070.000;4.075.000;4.002.500;4.042.500;3.793.118;45033200
18/11/2013;3.955.000;3.990.000;3.935.000;3.945.000;3.701.632;31694800
19/11/2013;3.905.000;3.940.000;3.855.000;3.860.000;3.641.491;20671600
20/11/2013;3.862.500;3.872.500;3.795.000;3.802.500;3.587.245;20477600
21/11/2013;3.807.500;3.840.000;3.790.000;3.832.500;3.615.548;21356800
22/11/2013;3.837.500;3.837.500;3.787.500;3.795.000;3.580.170;15866800
25/11/2013;3.795.000;3.882.500;3.795.000;3.877.500;3.658.000;24820800
26/11/2013;3.920.000;3.952.500;3.895.000;3.910.000;3.688.661;75317600
27/11/2013;3.907.500;3.937.500;3.882.500;3.925.000;3.702.811;18127200
29/11/2013;3.925.000;3.935.000;3.875.000;3.900.000;3.679.226;11696400
02/12/2013;3.885.000;3.965.000;3.877.500;3.937.500;3.714.605;37387200
03/12/2013;3.937.500;3.990.000;3.910.000;3.935.000;3.712.245;29056000
04/12/2013;3.925.000;3.997.500;3.915.000;3.990.000;3.764.132;49317600
05/12/2013;3.997.500;3.997.500;3.920.000;3.925.000;3.702.811;27181200
06/12/2013;3.972.500;3.972.500;3.857.500;3.867.500;3.648.566;28100000
09/12/2013;3.867.500;3.880.000;3.795.000;3.802.500;3.587.245;38522000
10/12/2013;3.802.500;3.907.500;3.797.500;3.890.000;3.669.793;52426800
11/12/2013;3.897.500;3.902.500;3.845.000;3.852.500;3.634.415;41415600
12/12/2013;3.840.000;3.860.000;3.770.000;3.777.500;3.563.661;25872400
13/12/2013;3.785.000;3.812.500;3.750.000;3.755.000;3.542.435;18458800
16/12/2013;3.757.500;3.792.500;3.755.000;3.760.000;3.547.152;23762000
17/12/2013;3.757.500;3.787.500;3.725.000;3.777.500;3.563.661;27410400
18/12/2013;3.785.000;3.837.500;3.737.500;3.830.000;3.613.189;42623200
19/12/2013;3.825.000;3.850.000;3.800.000;3.845.000;3.627.341;25854400
20/12/2013;3.852.500;3.925.000;3.842.500;3.922.500;3.700.452;38208000
23/12/2013;3.945.000;3.977.500;3.912.500;3.945.000;3.721.679;16856800
24/12/2013;3.967.500;3.967.500;3.915.000;3.955.000;3.731.113;7960000
26/12/2013;3.970.000;3.982.500;3.907.500;3.917.500;3.695.735;16892000
27/12/2013;3.937.500;3.947.500;3.915.000;3.940.000;3.716.962;21097600
30/12/2013;3.942.500;3.995.000;3.937.500;3.992.500;3.766.491;24818000
31/12/2013;4.000.000;4.025.000;3.975.000;4.005.000;3.778.282;23577600
02/01/2014;3.980.000;3.995.000;3.930.000;3.965.000;3.740.547;26009200
03/01/2014;3.972.500;3.980.000;3.905.000;3.917.500;3.695.735;25933200
06/01/2014;3.957.500;4.000.000;3.920.000;3.970.000;3.745.264;40949200
07/01/2014;4.010.000;4.050.000;3.982.500;4.035.000;3.806.584;33328800
08/01/2014;4.050.000;4.110.000;4.035.000;4.090.000;3.858.471;30819200
09/01/2014;4.027.500;4.035.000;3.925.000;3.937.500;3.714.605;29217200
10/01/2014;3.950.000;3.977.500;3.897.500;3.932.500;3.709.887;21849200
13/01/2014;3.932.500;3.957.500;3.832.500;3.840.000;3.622.624;24333200
14/01/2014;3.860.000;3.967.500;3.842.500;3.960.000;3.735.830;24182800
15/01/2014;3.977.500;4.017.500;3.960.000;4.002.500;3.775.924;17504400
16/01/2014;4.002.500;4.022.500;3.985.000;4.015.000;3.787.717;22065200
17/01/2014;4.015.000;4.062.500;3.972.500;3.997.500;3.771.207;34040000
21/01/2014;4.002.500;4.037.500;3.970.000;4.012.500;3.785.357;24607600
22/01/2014;4.020.000;4.025.000;3.960.000;4.007.500;3.780.642;33794000
23/01/2014;3.995.000;4.037.500;3.962.500;3.992.500;3.766.491;18502800
24/01/2014;3.960.000;3.975.000;3.890.000;3.890.000;3.669.793;24669600
27/01/2014;3.890.000;3.945.000;3.842.500;3.865.000;3.646.208;23381200
28/01/2014;3.857.500;3.905.000;3.842.500;3.902.500;3.681.585;16799600
29/01/2014;3.887.500;3.910.000;3.862.500;3.865.000;3.646.208;16294400
30/01/2014;3.887.500;3.937.500;3.875.000;3.930.000;3.707.528;20289600
31/01/2014;3.875.000;3.947.500;3.872.500;3.925.000;3.702.811;33534800
03/02/2014;3.952.500;3.957.500;3.857.500;3.872.500;3.653.283;43172800
04/02/2014;3.870.000;3.902.500;3.850.000;3.895.000;3.674.510;28069200
05/02/2014;3.867.500;3.880.000;3.830.000;3.860.000;3.641.491;21467600
06/02/2014;3.865.000;3.920.000;3.860.000;3.910.000;3.688.661;16838000
07/02/2014;3.920.000;3.972.500;3.885.000;3.967.500;3.742.907;15724800
10/02/2014;3.962.500;4.032.500;3.960.000;3.980.000;3.754.698;32437200
11/02/2014;4.002.500;4.072.500;3.982.500;4.062.500;3.832.529;23538400
12/02/2014;4.075.000;4.237.500;4.075.000;4.207.500;3.969.321;74452800
13/02/2014;4.312.500;4.365.000;4.237.500;4.340.000;4.094.319;90283600
14/02/2014;4.300.000;4.487.500;4.297.500;4.477.500;4.224.036;81753600
18/02/2014;4.480.000;4.495.000;4.437.500;4.475.000;4.221.677;42898800
19/02/2014;4.475.000;4.575.000;4.455.000;4.535.000;4.278.282;45034000
20/02/2014;4.545.000;4.705.000;4.537.500;4.695.000;4.429.223;39808800
21/02/2014;4.687.500;4.747.500;4.630.000;4.660.000;4.396.204;45105200
24/02/2014;4.650.000;4.762.500;4.607.500;4.727.500;4.459.883;40311200
25/02/2014;4.700.000;4.720.000;4.635.000;4.685.000;4.439.745;24218400
26/02/2014;4.675.000;4.745.000;4.662.500;4.677.500;4.432.637;36088400
27/02/2014;4.677.500;4.725.000;4.612.500;4.625.000;4.382.885;38884800
28/02/2014;4.600.000;4.645.000;4.527.500;4.595.000;4.354.455;32169200
03/03/2014;4.492.500;4.572.500;4.452.500;4.572.500;4.333.136;37594800
04/03/2014;4.595.000;4.650.000;4.587.500;4.620.000;4.378.149;26034400
05/03/2014;4.615.000;4.662.500;4.595.000;4.660.000;4.416.054;24147200
06/03/2014;4.667.500;4.692.500;4.587.500;4.595.000;4.354.455;29014400
07/03/2014;4.615.000;4.622.500;4.555.000;4.590.000;4.349.718;26845200
10/03/2014;4.575.000;4.595.000;4.502.500;4.522.500;4.285.752;30088800
11/03/2014;4.545.000;4.607.500;4.530.000;4.567.500;4.328.396;29722000
12/03/2014;4.545.000;4.607.500;4.527.500;4.580.000;4.340.241;23942800
13/03/2014;4.590.000;4.607.500;4.412.500;4.435.000;4.202.833;38517200
14/03/2014;4.390.000;4.495.000;4.390.000;4.455.000;4.221.786;46004800
17/03/2014;4.467.500;4.500.000;4.450.000;4.455.000;4.221.786;29965600
18/03/2014;4.472.500;4.590.000;4.452.500;4.560.000;4.321.289;29390400
19/03/2014;4.595.000;4.727.500;4.582.500;4.640.000;4.397.101;36616800
20/03/2014;4.615.000;4.682.500;4.595.000;4.642.500;4.399.471;19180000
21/03/2014;4.682.500;4.720.000;4.610.000;4.635.000;4.392.364;56611600
24/03/2014;4.637.500;4.675.000;4.545.000;4.612.500;4.371.040;30609600
25/03/2014;4.662.500;4.667.500;4.577.500;4.612.500;4.371.040;30442400
26/03/2014;4.655.000;4.742.500;4.467.500;4.507.500;4.271.538;55775600
27/03/2014;4.497.500;4.535.000;4.397.500;4.447.500;4.214.680;54072800
28/03/2014;4.440.000;4.502.500;4.427.500;4.475.000;4.240.738;39882000
31/03/2014;4.482.500;4.522.500;4.452.500;4.477.500;4.243.109;27340400
01/04/2014;4.620.000;4.717.500;4.565.000;4.662.500;4.418.425;65627200
02/04/2014;4.662.500;4.672.500;4.612.500;4.632.500;4.389.995;23994800
03/04/2014;4.642.500;4.795.000;4.640.000;4.682.500;4.437.376;59954800
04/04/2014;4.707.500;4.735.000;4.517.500;4.537.500;4.299.967;36803200
07/04/2014;4.540.000;4.640.000;4.515.000;4.552.500;4.314.181;42857600
08/04/2014;4.552.500;4.727.500;4.545.000;4.715.000;4.468.174;47069200
09/04/2014;4.737.500;4.777.500;4.672.500;4.710.000;4.463.436;42196800
10/04/2014;4.690.000;4.755.000;4.580.000;4.595.000;4.354.455;37274800
11/04/2014;4.560.000;4.630.000;4.470.000;4.530.000;4.292.860;35311200
14/04/2014;4.560.000;4.597.500;4.530.000;4.580.000;4.340.241;29018400
15/04/2014;4.585.000;4.637.500;4.540.000;4.612.500;4.371.040;30463600
16/04/2014;4.635.000;4.640.000;4.565.000;4.622.500;4.380.518;23513600
17/04/2014;4.605.000;4.682.500;4.595.000;4.640.000;4.397.101;15353200
21/04/2014;4.642.500;4.690.000;4.612.500;4.677.500;4.432.637;11700400
22/04/2014;4.685.000;4.747.500;4.660.000;4.717.500;4.470.543;25512000
23/04/2014;4.725.000;4.785.000;4.717.500;4.772.500;4.522.664;26158000
24/04/2014;4.805.000;4.865.000;4.805.000;4.815.000;4.562.939;39149200
